step,surprise_raw,surprise_clipped,state_action_pseudo_count,familiarity,e_t,block_E_k,W_k,block_completed,warmup_remaining,regime_change,mean_total_var,mean_epistemic_var,predictor_nll
11900,0.34380502,0.34380502,6,0.45118836,0.01424767,nan,0.00000000,0,0,0,25.17356300,0.07459667,21.06033516
12000,2.31276989,2.31276989,28,0.93918994,1.79947637,nan,0.00000000,0,0,0,1.15202498,0.00465565,36.33116531
12100,2.22291279,2.22291279,7,0.50341470,0.14276639,nan,0.00000000,0,0,0,25.12363434,0.11328337,42.25384521
12200,0.46943823,0.46943823,20,0.86466472,0.26240337,nan,0.00000000,0,0,0,49.69738388,0.20921920,30.08699274
12300,1.00311375,1.00311375,3,0.25918178,0.00452656,nan,0.00000000,0,0,0,43.59710693,0.18989237,30.62534475
12400,0.84250522,0.84250522,15,0.77686984,0.30687792,nan,0.00000000,0,0,0,13.72279835,0.05403605,24.99395752
12500,0.40194368,0.40194368,16,0.79810348,0.16308050,nan,0.00000000,0,0,0,12.76571274,0.04771107,19.94170494
12600,0.27210605,0.27210605,5,0.39346934,0.00652201,nan,0.00000000,0,0,0,47.62383270,0.18906526,25.60561028
12700,0.75367260,0.75367260,21,0.87754357,0.44694850,nan,0.00000000,0,0,0,18.94921875,0.08034583,nan
12800,0.55921584,0.55921584,11,0.66712892,0.11076907,nan,0.00000000,0,0,0,23.12397957,0.04543823,21.13728905
12900,1.40136063,1.40136063,3,0.25918178,0.00632365,nan,0.00000000,0,0,0,8.19053364,0.04043916,27.64481306
13000,7.36510801,7.36510801,46,0.98994816,7.07341174,nan,0.00000000,0,0,0,1.11712074,0.00409026,85.22115835
13100,0.28125203,0.28125203,49,0.99255342,0.27296767,nan,0.00000000,0,0,0,25.40474701,0.04920300,19.00609636
13200,0.15119466,0.15119466,7,0.50341470,0.00971046,nan,0.00000000,0,0,0,42.66572571,0.11689255,21.88784345
13300,1.01163864,1.01163864,18,0.83470111,0.49107676,nan,0.00000000,0,0,0,20.57664680,0.05603737,26.66758156
13400,0.63873583,0.63873583,19,0.85043138,0.33410147,nan,0.00000000,0,0,0,10.37669182,0.05668469,22.02001524
13500,0.18760678,0.18760678,22,0.88919684,0.11728438,nan,0.00000000,0,0,0,27.46488380,0.05295957,18.02984873
13600,0.39709884,0.39709884,19,0.85043138,0.20770920,nan,0.00000000,0,0,0,10.83805370,0.04188156,19.44500256
13700,0.35729381,0.35729381,28,0.93918994,0.27799643,nan,0.00000000,0,0,0,31.89290428,0.09846064,20.31155491
13800,0.20808601,0.20808601,9,0.59343034,0.02580607,nan,0.00000000,0,0,0,38.18038559,0.16275950,18.15590541
13900,0.41321760,0.41321760,9,0.59343034,0.05124574,nan,0.00000000,0,0,0,13.21867085,0.05127145,19.44799614
14000,4.20721197,4.20721197,96,0.99993227,4.20607229,nan,0.00000000,0,0,0,1.14589739,0.00353360,54.14012222
14100,0.51987255,0.51987255,29,0.94497678,0.41455431,nan,0.00000000,0,0,0,42.62669373,0.11733426,24.13486735
14200,0.65768057,0.65768057,37,0.97527647,0.59501238,nan,0.00000000,0,0,0,27.07852554,0.11086157,23.87320455
14300,0.29453799,0.29453799,37,0.97527647,0.26647245,nan,0.00000000,0,0,0,28.75700951,0.10136472,19.80776024
14400,0.55506486,0.55506486,59,0.99726056,0.54900753,nan,0.00000000,0,0,0,24.72313690,0.10751846,22.46067683
14500,0.67579532,0.67579532,7,0.50341470,0.04340290,nan,0.00000000,0,0,0,24.43293953,0.04246952,21.58523750
14600,0.25896826,0.25896826,40,0.98168436,0.24051050,nan,0.00000000,0,0,0,17.93453217,0.05267129,16.92489942
14700,0.46226358,0.46226358,49,0.99255342,0.44864748,nan,0.00000000,0,0,0,26.38831329,0.07621303,20.73159726
14800,0.70405757,0.70405757,19,0.85043138,0.36826910,nan,0.00000000,0,0,0,35.70749283,0.10597087,22.46471214
14900,1.44020724,1.44020724,38,0.97762923,1.31559344,nan,0.00000000,0,0,0,12.31186295,0.05743456,29.03095388
15000,7.47917747,7.47917747,22,0.88919684,4.67568758,nan,0.00000000,0,0,0,1.12087202,0.00468564,83.64011955
15100,1.04406428,1.04406428,24,0.90928205,0.71370987,nan,0.00000000,0,0,0,3.81486011,0.02267867,26.01349258
15200,0.75065303,0.75065303,44,0.98772266,0.71446229,nan,0.00000000,0,0,0,30.76923943,0.08726256,26.34729528
15300,0.86948603,0.86948603,42,0.98500442,0.81849369,nan,0.00000000,0,0,0,18.08039093,0.07850807,25.24659538
15400,0.18511860,0.18511860,47,0.99090472,0.17847511,nan,0.00000000,0,0,0,25.04439735,0.05007307,18.52010574
15500,0.60725361,0.60725361,24,0.90928205,0.41511131,nan,0.00000000,0,0,0,42.53459167,0.20075157,22.74926122
15600,0.30413455,0.30413455,46,0.98994816,0.29208925,nan,0.00000000,0,0,0,23.02651215,0.09243496,20.04406166
15700,0.33722642,0.33722642,68,0.99888622,0.33572655,nan,0.00000000,0,0,0,24.66097069,0.06158097,18.73385048
15800,0.58034569,0.58034569,38,0.97762923,0.53013133,nan,0.00000000,0,0,0,43.68997574,0.09837683,28.89965820
15900,0.58808613,0.58808613,16,0.79810348,0.23860402,nan,0.00000000,0,0,0,43.09054184,0.06877068,29.78037071
16000,1.76135492,1.76135492,70,0.99908812,1.75493911,nan,0.00000000,0,0,0,1.15361643,0.00221315,31.65811729
16100,0.72443974,0.72443974,18,0.83470111,0.35166264,nan,0.36550447,0,0,0,5.92299557,0.02027809,23.02770376
16200,0.69334978,0.69334978,52,0.99448344,0.67817628,nan,0.27302395,0,0,0,30.84236908,0.11978742,23.33037758
16300,0.37982917,0.37982917,6,0.45118836,0.01574055,nan,0.19416360,0,0,0,35.50031281,0.10186950,20.38828913
16400,0.35041016,0.35041016,12,0.69880579,0.08356082,nan,0.07882540,0,0,0,40.25031662,0.09390745,21.42221308
16500,0.28287655,0.28287655,39,0.97975809,0.26065879,nan,0.00000000,0,0,0,22.76993179,0.07696323,18.17799950
16600,0.43065083,0.43065083,7,0.50341470,0.02765851,nan,0.00000000,0,0,0,26.29234886,0.03515842,19.01017618
16700,0.28161463,0.28161463,57,0.99665403,0.27786441,nan,0.00000000,0,0,0,23.79848480,0.06725094,17.98718834
16800,0.76969606,0.76969606,97,0.99993872,0.76950740,nan,0.00000000,0,0,0,16.72954941,0.04324343,22.01414045
16900,0.51145971,0.51145971,26,0.92572642,0.37561425,nan,0.00000000,0,0,0,28.60528564,0.04260753,20.15098000
17000,5.65092373,5.65092373,80,0.99966454,5.64334485,nan,0.00000000,0,0,0,1.18571234,0.00484044,67.13440132
17100,0.35939687,0.35939687,25,0.91791500,0.25514330,nan,0.30579316,0,0,0,27.78969574,0.06858215,19.28808689
17200,0.30439067,0.30439067,62,0.99797057,0.30192722,nan,0.23721761,0,0,0,41.19709778,0.11250012,21.54481951
17300,0.43897006,0.43897006,14,0.75340304,0.14143092,nan,0.10456637,0,0,0,38.38464355,0.06510130,18.27315235
17400,0.40222183,0.40222183,55,0.99591323,0.39568687,nan,0.00000000,0,0,0,21.43434143,0.02674962,18.19543266
17500,0.72665131,0.72665131,21,0.87754357,0.43092413,nan,0.00000000,0,0,0,32.35179901,0.07008298,22.51757479
17600,0.25191575,0.25191575,55,0.99591323,0.24782284,nan,0.00000000,0,0,0,19.99766541,0.04171389,18.40300560
17700,0.45917240,0.45917240,28,0.93918994,0.35726420,nan,0.00000000,0,0,0,35.84198761,0.10319397,24.08861771
17800,0.58996433,0.58996433,28,0.93918994,0.45902832,nan,0.00000000,0,0,0,40.00364304,0.14216205,21.78009892
17900,0.25708306,0.25708306,2,0.18126925,0.00027757,nan,0.00000000,0,0,0,43.03837204,0.10935483,25.57110939
18000,4.80854559,4.80854559,74,0.99938875,4.79679942,nan,0.00000000,0,0,0,1.23873448,0.00459587,59.75717449
18100,0.45563856,0.45563856,12,0.69880579,0.10865418,nan,0.18794247,0,0,0,4.88163614,0.03659174,19.88250097
18200,0.39518842,0.39518842,8,0.55067104,0.03633901,nan,0.37152812,0,0,0,4.98018312,0.02564842,20.10367775
18300,0.20308912,0.20308912,15,0.77686984,0.07397410,nan,0.51999507,0,0,0,42.85488129,0.06564283,18.42287731
18400,0.15204966,0.15204966,59,0.99726056,0.15039037,nan,0.38300431,0,0,0,36.96691895,0.06620080,17.69309258
18500,0.53590697,0.53590697,28,0.93918994,0.41696839,nan,0.21988133,0,0,0,25.21103096,0.06474052,20.27335612
18600,0.35838449,0.35838449,19,0.85043138,0.18745901,nan,0.04396992,0,0,0,36.10512924,0.12236011,20.30868149
18700,1.01628816,1.01628816,53,0.99500841,0.99614800,nan,0.00000000,0,0,0,18.22183609,0.06788889,24.39223595
18800,0.24438733,0.24438733,37,0.97527647,0.22110048,nan,0.00000000,0,0,0,33.33622742,0.05724134,18.81183052
18900,0.36396831,0.36396831,25,0.91791500,0.25838866,nan,0.00000000,0,0,0,41.39898682,0.08451281,20.95039749
19000,2.98860645,2.98860645,84,0.99977513,2.98591920,nan,0.00000000,0,0,0,1.15027368,0.00327492,42.24591351
19100,0.27807057,0.27807057,22,0.88919684,0.17383878,nan,0.30793078,0,0,0,40.33226013,0.12489993,24.68127060
19200,0.38921863,0.38921863,65,0.99849656,0.38688324,nan,0.13915484,0,0,0,34.66153717,0.09097505,20.64921379
19300,0.34617263,0.34617263,59,0.99726056,0.34239491,nan,0.00000000,0,0,0,39.88094330,0.14927557,25.43226814
19400,0.27396476,0.27396476,31,0.95495080,0.22783408,nan,0.00000000,0,0,0,33.67563629,0.03413050,17.59161615
19500,0.36961654,0.36961654,63,0.99816370,0.36690909,nan,0.00000000,0,0,0,26.93468475,0.07827547,18.08713086
19600,0.29788300,0.29788300,45,0.98889100,0.28486522,nan,0.00000000,0,0,0,30.70296860,0.05506808,17.95407867
19700,0.36675993,0.36675993,83,0.99975148,0.36639548,nan,0.00000000,0,0,0,38.61075974,0.04461179,17.67762566
19800,0.58134627,0.58134627,54,0.99548342,0.57091442,nan,0.00000000,0,0,0,27.74530983,0.06705654,20.06500689
19900,0.90529835,0.90529835,49,0.99255342,0.87863254,nan,0.00000000,0,0,0,22.05869293,0.05079168,22.74868107
20000,3.07597518,3.07597518,46,0.98994816,2.95415069,nan,0.00000000,0,0,0,1.28426361,0.00514695,43.55703735
20100,0.76931506,0.76931506,109,0.99998154,0.76925826,nan,0.40790617,0,0,0,29.02978516,0.05750990,nan
20200,0.16288362,0.16288362,30,0.95021293,0.13278872,nan,0.22493715,0,0,0,44.82667542,0.07179708,16.23948542
20300,0.77805895,0.77805895,20,0.86466472,0.43491406,nan,0.00000000,0,0,0,32.51140594,0.04528168,21.58207893
20400,0.32624605,0.32624605,41,0.98342732,0.30515069,nan,0.00000000,0,0,0,39.28688431,0.06636593,20.75567055
20500,0.35079286,0.35079286,24,0.90928205,0.23979781,nan,0.00000000,0,0,0,30.33430290,0.10080748,18.17680788
20600,0.37425074,0.37425074,91,0.99988833,0.37408360,nan,0.00000000,0,0,0,33.50936890,0.08961037,17.54196167
20700,0.47765943,0.47765943,97,0.99993872,0.47754235,nan,0.00000000,0,0,0,24.35546684,0.06428743,18.21662839
20800,0.25460795,0.25460795,75,0.99944692,0.25404513,nan,0.00000000,0,0,0,24.73638344,0.06346367,16.02167368
20900,0.41960406,0.41960406,70,0.99908812,0.41807564,nan,0.00000000,0,0,0,31.14222145,0.10196107,18.69009876
21000,4.88690281,4.88690281,95,0.99992515,4.88543980,nan,0.00000000,0,0,0,1.33885860,0.00632747,61.37017250
21100,1.36014366,1.36014366,90,0.99987659,1.35947237,nan,0.29551221,0,0,0,20.36416245,0.03110383,28.19633245
21200,0.46772683,0.46772683,67,0.99876909,0.46542815,nan,0.13312018,0,0,0,37.71670151,0.07057162,18.25634098
21300,0.44615376,0.44615376,30,0.95021293,0.36372094,nan,0.00000000,0,0,0,26.56037140,0.04305353,17.79724693
21400,0.66193265,0.66193265,9,0.59343034,0.08209048,nan,0.00000000,0,0,0,45.82617188,0.13489315,21.21976153
21500,0.38138655,0.38138655,40,0.98168436,0.35420351,nan,0.00000000,0,0,0,37.03158188,0.08328186,18.49043298
21600,0.51678205,0.51678205,4,0.32967995,0.00610489,nan,0.00000000,0,0,0,43.08918381,0.12531908,22.15970993
21700,0.56083983,0.56083983,68,0.99888622,0.55834541,nan,0.00000000,0,0,0,37.01750183,0.06693232,17.31771278
21800,0.26110378,0.26110378,67,0.99876909,0.25982057,nan,0.00000000,0,0,0,29.07762337,0.03075186,13.88499387
21900,0.81319547,0.81319547,71,0.99917490,0.81051490,nan,0.00000000,0,0,0,27.32026672,0.04060580,20.55376180
22000,2.84484744,2.84484744,61,0.99775713,2.81941071,nan,0.00000000,0,0,0,1.31361127,0.00635741,42.47513962
